#Num	#Type	#Forme	#POS	#Lemme	#POS	#MORPH	#REL(ID_Gouv)	#PAUSE
37121	forme	Elle	NPP	_	NPP	_	MOD(37119)	P
37122	delim		BLANK	BLANK	_	_	_	_
37123	forme	a	V	avoir	V	n=s|t=P|p=3	AUX_TPS(37125)	_
37124	delim		BLANK	BLANK	_	_	_	_
37125	forme	fait	VPP	faire	VPP	n=s|g=m|t=K	ROOT	_
37126	delim		BLANK	BLANK	_	_	_	_
37127	forme	preuve	NC	preuve	NC	n=s|g=f	OBJ(37125)	_
37128	delim		BLANK	BLANK	_	_	_	_
37129	forme	tout	ADV	tout	ADV	_	MOD(37125)	_
37130	delim		BLANK	BLANK	_	_	_	_
37131	forme	au	P+D	à	P+D	n=s|g=m	MOD(37125)	_
37132	delim		BLANK	BLANK	_	_	_	_
37133	forme	long	ADJ	long	ADJ	n=s|g=m	PREP(37131)	_
37134	delim		BLANK	BLANK	_	_	_	_
37135	forme	de	P	de	P	_	MOD(37125)	_
37136	delim		BLANK	BLANK	_	_	_	_
37137	forme	l'	DET	le	DET	n=s	DET(37139)	_
37138	delim		BLANK	BLANK	_	_	_	_
37139	forme	année	NC	année	NC	n=s|g=f	PREP(37135)	_
37140	delim		BLANK	BLANK	_	_	_	_
37141	forme	de	P	de	P	_	MOD(37125)	P
37142	delim		BLANK	BLANK	_	_	_	_
37143	forme	motivation	NC	motivation	NC	n=s|g=f	PREP(37141)	_
37144	delim		BLANK	BLANK	_	_	_	_
37145	forme	et	CC	et	CC	_	COORD(37125)	P
37146	delim		BLANK	BLANK	_	_	_	_
37147	forme	a	V	avoir	V	n=s|t=P|p=3	DEP_COORD(37145)	_
37148	delim		BLANK	BLANK	_	_	_	_
37149	forme	un	DET	un	DET	n=s|g=m	_()	_
37150	delim		BLANK	BLANK	_	_	_	_
37151	forme	pu	ADJ	pouvoir	ADJ	t=K	_()	P
37152	delim		BLANK	BLANK	_	_	_	_
37153	forme	in	V	_	V	_	_()	P
37154	delim		BLANK	BLANK	_	_	_	_
37155	forme	investi	VPP	investir	VPP	n=s|g=m|t=K	_()	P
37156	delim		BLANK	BLANK	_	_	_	_
37157	forme	cette	DET	cette	DET	n=s|g=f	DET(37159)	P
37158	delim		BLANK	BLANK	_	_	_	_
37159	forme	scolarité	NC	scolarité	NC	n=s|g=f	OBJ(37155)	_
37160	delim		BLANK	BLANK	_	_	_	_
37161	forme	avec	P	avec	P	_	MOD(37155)	_
37162	delim		BLANK	BLANK	_	_	_	_
37163	forme	sérieux	ADJ	sérieux	ADJ	g=m	PREP(37161)	_
37164	delim		BLANK	BLANK	_	_	_	_
37165	forme	.	PONCT	.	_	_	_	P
37166	delim		BLANK	BLANK	_	_	_	_
37167	delim	§	DELIM	§	_	_	_	_
37168	delim		BLANK	BLANK	_	_	_	_
37169	forme	de	P	de	P	_	MOD(37185)	P
37170	delim		BLANK	BLANK	_	_	_	_
37171	forme	motivation	NC	motivation	NC	n=s|g=f	PREP(37169)	_
37172	delim		BLANK	BLANK	_	_	_	_
37173	forme	preuve	NC	preuve	NC	n=s|g=f	MOD(37171)	P
37174	delim		BLANK	BLANK	_	_	_	_
37175	forme	très	ADV	très	ADV	_	MOD(37185)	P
37176	delim		BLANK	BLANK	_	_	_	_
37177	forme	sérieusement	ADV	_	ADV	_	MOD(37185)	_
37178	delim		BLANK	BLANK	_	_	_	_
37179	forme	Si	NPP	_	NPP	_	SUJ(37185)	P
37180	delim		BLANK	BLANK	_	_	_	_
37181	forme	parfois	ADV	parfois	ADV	_	MOD(37185)	_
37182	delim		BLANK	BLANK	_	_	_	_
37183	forme	elle	CLS	elle	CLS	n=s|g=f|p=3	SUJ(37185)	_
37184	delim		BLANK	BLANK	_	_	_	_
37185	forme	a	V	avoir	V	n=s|t=P|p=3	ROOT	_
37186	delim		BLANK	BLANK	_	_	_	_
37187	forme	de	DET	de	DET	n=p	_()	_
37188	delim		BLANK	BLANK	_	_	_	_
37189	forme	nouveau	ADJ	nouveau	ADJ	n=s|g=m	_()	_
37190	delim		BLANK	BLANK	_	_	_	_
37191	forme	somatisé	VPP	somatiser	VPP	n=s|g=m|t=K	MOD(37189)	_
37192	delim		BLANK	BLANK	_	_	_	_
37193	forme	et	CC	et	CC	_	COORD(37189)	P
37194	delim		BLANK	BLANK	_	_	_	_
37195	forme	a	V	avoir	V	n=s|t=P|p=3	AUX_TPS(37197)	_
37196	delim		BLANK	BLANK	_	_	_	_
37197	forme	eu	VPP	avoir	VPP	n=s|g=m|t=K	DEP_COORD(37193)	P
37198	delim		BLANK	BLANK	_	_	_	_
37199	forme	besoin	NC	besoin	NC	n=s|g=m	OBJ(37197)	_
37200	delim		BLANK	BLANK	_	_	_	_
37201	forme	d'	P	de	P	_	MOD(37197)	_
37202	delim		BLANK	BLANK	_	_	_	_
37203	forme	etre	ADV	_	ADV	_	MOD(37205)	_
37204	delim		BLANK	BLANK	_	_	_	_
37205	forme	encouragée	VPP	encourager	VPP	n=s|g=f|t=K	PREP(37201)	_
37206	delim		BLANK	BLANK	_	_	_	_
37207	forme	pour	P	pour	P	_	MOD(37197)	P
37208	delim		BLANK	BLANK	_	_	_	_
37209	forme	reprendre	VINF	reprendre	VINF	t=W	PREP(37207)	_
37210	delim		BLANK	BLANK	_	_	_	_
37211	forme	confiance	NC	confiance	NC	n=s|g=f	OBJ(37209)	_
37212	delim		BLANK	BLANK	_	_	_	_
37213	forme	en	P	en	P	_	MOD(37209)	_
37214	delim		BLANK	BLANK	_	_	_	_
37215	forme	elle	PRO	elle	PRO	n=s|g=f|p=3	PREP(37213)	_
37216	delim		BLANK	BLANK	_	_	_	_
37217	forme	,	PONCT	,	_	_	_	P
37218	delim		BLANK	BLANK	_	_	_	_
37219	forme	ces	DET	ces	DET	n=p	DET(37221)	_
37220	delim		BLANK	BLANK	_	_	_	_
37221	forme	périodes	NC	période	NC	n=p	OBJ(37197)	_
37222	delim		BLANK	BLANK	_	_	_	_
37223	forme	marquées	VPP	marquer	VPP	n=p|g=f|t=K	MOD(37221)	_
37224	delim		BLANK	BLANK	_	_	_	_
37225	forme	par	P	par	P	_	MOD(37223)	_
37226	delim		BLANK	BLANK	_	_	_	_
37227	forme	quelques	DET	quelques	DET	n=p	DET(37229)	_
37228	delim		BLANK	BLANK	_	_	_	_
37229	forme	absences	NC	absence	NC	n=p|g=f	PREP(37225)	_
37230	delim		BLANK	BLANK	_	_	_	_
37231	forme	au	P+D	à	P+D	n=s|g=m	MOD(37223)	_
37232	delim		BLANK	BLANK	_	_	_	_
37233	forme	lycée	NC	lycée	NC	n=s|g=m	PREP(37231)	_
37234	delim		BLANK	BLANK	_	_	_	_
37235	forme	,	PONCT	,	_	_	_	P
37236	delim		BLANK	BLANK	_	_	_	_
37237	forme	n'	ADV	ne	ADV	_	_()	_
37238	delim		BLANK	BLANK	_	_	_	_
37239	forme	ont	V	avoir	V	n=p|t=P|p=3	_()	_
37240	delim		BLANK	BLANK	_	_	_	_
37241	forme	ont	V	avoir	V	n=p|t=P|p=3	_()	P
37242	delim		BLANK	BLANK	_	_	_	_
37243	forme	été	VPP	être	VPP	t=K	_()	_
37244	delim		BLANK	BLANK	_	_	_	_
37245	forme	plus	ADV	plus	ADV	_	MOD(37247)	_
37246	delim		BLANK	BLANK	_	_	_	_
37247	forme	rares	ADJ	rare	ADJ	n=p	ATS(37243)	_
37248	delim		BLANK	BLANK	_	_	_	_
37249	forme	que	CS	que	CS	_	MOD(37243)	_
37250	delim		BLANK	BLANK	_	_	_	_
37251	forme	l'	DET	le	DET	n=s	DET(37253)	_
37252	delim		BLANK	BLANK	_	_	_	_
37253	forme	an	NC	an	NC	n=s|g=m	MOD(37257)	_
37254	delim		BLANK	BLANK	_	_	_	_
37255	forme	passé	VPP	passer	VPP	n=s|g=m|t=K	MOD(37253)	_
37256	delim		BLANK	BLANK	_	_	_	_
37257	forme	née	VPP	naître	VPP	n=s|g=f|t=K	SUB(37249)	P
37258	delim		BLANK	BLANK	_	_	_	_
37259	forme	précèdente	NC	_	NC	_	MOD(37257)	_
37260	delim		BLANK	BLANK	_	_	_	_
37261	delim	.	PONCT	.	_	_	_	_
37262	delim		BLANK	BLANK	_	_	_	_
37263	delim	§	DELIM	§	_	_	_	_
37264	delim		BLANK	BLANK	_	_	_	_
37265	forme	Le	DET	le	DET	n=s|g=m	DET(37267)	P
37266	delim		BLANK	BLANK	_	_	_	_
37267	forme	nombre	NC	nombre	NC	n=s|g=m	SUJ(37289)	_
37268	delim		BLANK	BLANK	_	_	_	_
37269	forme	de	P	de	P	_	DEP(37267)	_
37270	delim		BLANK	BLANK	_	_	_	_
37271	forme	place	NC	place	NC	n=s|g=f	PREP(37269)	_
37272	delim		BLANK	BLANK	_	_	_	_
37273	forme	en	P	en	P	_	DEP(37267)	P
37274	delim		BLANK	BLANK	_	_	_	_
37275	forme	foramtion	NC	_	NC	_	PREP(37273)	_
37276	delim		BLANK	BLANK	_	_	_	_
37277	forme	d'	P	de	P	_	DEP(37267)	_
37278	delim		BLANK	BLANK	_	_	_	_
37279	forme	auxiliaire	NC	auxiliaire	NC	n=s	PREP(37277)	_
37280	delim		BLANK	BLANK	_	_	_	_
37281	forme	étant	VPR	être	VPR	t=G	MOD(37267)	_
37282	delim		BLANK	BLANK	_	_	_	_
37283	forme	réduit	VPP	réduire	VPP	n=s|g=m|t=K	MOD(37267)	_
37284	delim		BLANK	BLANK	_	_	_	_
37285	forme	,	PONCT	,	_	_	_	P
37286	delim		BLANK	BLANK	_	_	_	_
37287	forme	elle	CLS	elle	CLS	n=s|g=f|p=3	SUJ(37289)	_
37288	delim		BLANK	BLANK	_	_	_	_
37289	forme	souhaite	V	souhaiter	V	n=s|t=P,S|p=1,3	ROOT	_
37290	delim		BLANK	BLANK	_	_	_	_
37291	forme	passer	VINF	passer	VINF	t=W	OBJ(37289)	_
37292	delim		BLANK	BLANK	_	_	_	_
37293	forme	également	ADV	_	ADV	_	MOD(37291)	_
37294	delim		BLANK	BLANK	_	_	_	_
37295	forme	le	DET	le	DET	n=s|g=m	DET(37297)	P
37296	delim		BLANK	BLANK	_	_	_	_
37297	forme	concours	NC	concours	NC	g=m	OBJ(37291)	_
37298	delim		BLANK	BLANK	_	_	_	_
37299	forme	d'	P	de	P	_	DEP(37297)	_
37300	delim		BLANK	BLANK	_	_	_	_
37301	forme	aide	NC	aide	NC	n=s	PREP(37299)	_
37302	delim		BLANK	BLANK	_	_	_	_
37303	forme	soignatente	ADJ	_	ADJ	_	MOD(37297)	_
37304	delim		BLANK	BLANK	_	_	_	_
37305	forme	ma	DET	ma	DET	n=s|g=f|p=1|poss=s	_()	P
37306	delim		BLANK	BLANK	_	_	_	_
37307	forme	qui	PROWH	qui	PROWH	n=s	_()	P
37308	delim		BLANK	BLANK	_	_	_	_
37309	forme	lui	CLO	lui	CLO	n=s|p=3	_()	_
37310	delim		BLANK	BLANK	_	_	_	_
37311	forme	permettrait	V	permettre	V	n=s|t=C|p=3	_()	_
37312	delim		BLANK	BLANK	_	_	_	_
37313	forme	en	P	en	P	_	MOD(37311)	_
37314	delim		BLANK	BLANK	_	_	_	_
37315	forme	cas	NC	cas	NC	g=m	PREP(37313)	_
37316	delim		BLANK	BLANK	_	_	_	_
37317	forme	d'	P	de	P	_	MOD(37311)	_
37318	delim		BLANK	BLANK	_	_	_	_
37319	forme	échec	NC	échec	NC	n=s|g=m	PREP(37317)	_
37320	delim		BLANK	BLANK	_	_	_	_
37321	forme	d'	P	de	P	_	MOD(37311)	P
37322	delim		BLANK	BLANK	_	_	_	_
37323	forme	intégrer	VINF	intégrer	VINF	t=W	PREP(37321)	_
37324	delim		BLANK	BLANK	_	_	_	_
37325	forme	e	ADV	_	ADV	_	MOD(37327)	P
37326	delim		BLANK	BLANK	_	_	_	_
37327	forme	rester	VINF	rester	VINF	t=W	OBJ(37323)	P
37328	delim		BLANK	BLANK	_	_	_	_
37329	forme	comme	P	comme	P	_	MOD(37327)	_
37330	delim		BLANK	BLANK	_	_	_	_
37331	forme	elle	PRO	elle	PRO	n=s|g=f|p=3	PREP(37329)	_
37332	delim		BLANK	BLANK	_	_	_	_
37333	forme	le	CLO	le	CLO	n=s|g=m|p=3	OBJ(37335)	_
37334	delim		BLANK	BLANK	_	_	_	_
37335	forme	souhaite	V	souhaiter	V	n=s|t=P,S|p=1,3	MOD(37311)	_
37336	delim		BLANK	BLANK	_	_	_	_
37337	forme	,	PONCT	,	_	_	_	P
37338	delim		BLANK	BLANK	_	_	_	_
37339	forme	dans	P	dans	P	_	MOD(37335)	_
37340	delim		BLANK	BLANK	_	_	_	_
37341	forme	le	DET	le	DET	n=s|g=m	DET(37343)	_
37342	delim		BLANK	BLANK	_	_	_	_
37343	forme	milieu	NC	milieu	NC	n=s|g=m	PREP(37339)	_
37344	delim		BLANK	BLANK	_	_	_	_
37345	forme	médicosocial	ADJ	_	ADJ	_	MOD(37343)	_
37346	delim		BLANK	BLANK	_	_	_	_
37347	forme	,	PONCT	,	_	_	_	P
37348	delim		BLANK	BLANK	_	_	_	_
37349	forme	-	PONCT	-	_	_	_	P
37350	delim		BLANK	BLANK	_	_	_	_
37351	forme	quitte	ADJ	_	ADJ	_	MOD(37343)	P
37352	delim		BLANK	BLANK	_	_	_	_
37353	forme	à	P	à	P	_	MOD(37335)	_
37354	delim		BLANK	BLANK	_	_	_	_
37355	forme	essayer	VINF	essayer	VINF	t=W	PREP(37353)	P
37356	delim		BLANK	BLANK	_	_	_	_
37357	forme	d'	P	de	P	_	MOD(37355)	P
37358	delim		BLANK	BLANK	_	_	_	_
37359	forme	intégrer	VINF	intégrer	VINF	t=W	PREP(37357)	_
37360	delim		BLANK	BLANK	_	_	_	_
37361	forme	avec	P	avec	P	_	MOD(37359)	P
37362	delim		BLANK	BLANK	_	_	_	_
37363	forme	ce	DET	ce	DET	n=s|g=m	DET(37365)	_
37364	delim		BLANK	BLANK	_	_	_	_
37365	forme	diplome	NC	_	NC	_	PREP(37361)	_
37366	delim		BLANK	BLANK	_	_	_	_
37367	forme	,	PONCT	,	_	_	_	P
37368	delim		BLANK	BLANK	_	_	_	_
37369	forme	des	P+D	de	P+D	n=p	MOD(37359)	_
37370	delim		BLANK	BLANK	_	_	_	_
37371	forme	services	NC	service	NC	n=p|g=m	PREP(37369)	_
37372	delim		BLANK	BLANK	_	_	_	_
37373	forme	enfants	NC	enfant	NC	n=p	MOD(37371)	P
37374	delim		BLANK	BLANK	_	_	_	_
37375	delim	.	PONCT	.	_	_	_	_
37376	delim		BLANK	BLANK	_	_	_	_
37377	delim	§	DELIM	§	_	_	_	_
37378	delim		BLANK	BLANK	_	_	_	_
37379	forme	Pour	P	pour	P	_	MOD(37389)	P
37380	delim		BLANK	BLANK	_	_	_	_
37381	forme	l'	DET	le	DET	n=s	DET(37383)	_
37382	delim		BLANK	BLANK	_	_	_	_
37383	forme	instant	NC	instant	NC	n=s|g=m	PREP(37379)	_
37384	delim		BLANK	BLANK	_	_	_	_
37385	forme	elle	CLS	elle	CLS	n=s|g=f|p=3	SUJ(37389)	P
37386	delim		BLANK	BLANK	_	_	_	_
37387	forme	a	V	avoir	V	n=s|t=P|p=3	AUX_TPS(37389)	_
37388	delim		BLANK	BLANK	_	_	_	_
37389	forme	réussi	VPP	réussir	VPP	n=s|g=m|t=K	ROOT	_
37390	delim		BLANK	BLANK	_	_	_	_
37391	forme	les	DET	les	DET	n=p	DET(37393)	P
37392	delim		BLANK	BLANK	_	_	_	_
37393	forme	tests	NC	test	NC	n=p|g=m	OBJ(37389)	_
37394	delim		BLANK	BLANK	_	_	_	_
37395	forme	psychotechniques	ADJ	_	ADJ	_	MOD(37393)	_
37396	delim		BLANK	BLANK	_	_	_	_
37397	forme	au	P+D	à	P+D	n=s|g=m	MOD(37389)	P
37398	delim		BLANK	BLANK	_	_	_	_
37399	forme	lycée	NC	lycée	NC	n=s|g=m	PREP(37397)	_
37400	delim		BLANK	BLANK	_	_	_	_
37401	forme	Saint	NPP	_	NPP	_	MOD(37399)	_
37402	delim		BLANK	BLANK	_	_	_	_
37403	forme	Marie	NPP	Marie	NPP	n=s|g=f	MOD(37399)	_
37404	delim		BLANK	BLANK	_	_	_	_
37405	forme	.	PONCT	.	_	_	_	P
37406	delim		BLANK	BLANK	_	_	_	_
37407	delim	§	DELIM	§	_	_	_	_
37408	delim		BLANK	BLANK	_	_	_	_
37409	forme	Cette	DET	cette	DET	n=s|g=f	DET(37411)	_
37410	delim		BLANK	BLANK	_	_	_	_
37411	forme	sélection	NC	sélection	NC	n=s|g=f	SUJ(37415)	_
37412	delim		BLANK	BLANK	_	_	_	_
37413	forme	sera	V	être	V	n=s|t=F|p=3	AUX_PASS(37415)	_
37414	delim		BLANK	BLANK	_	_	_	_
37415	forme	suivie	VPP	suivre	VPP	n=s|g=f|t=K	ROOT	_
37416	delim		BLANK	BLANK	_	_	_	_
37417	forme	d'	P	de	P	_	P_OBJ(37415)	_
37418	delim		BLANK	BLANK	_	_	_	_
37419	forme	un	DET	un	DET	n=s|g=m	DET(37421)	_
37420	delim		BLANK	BLANK	_	_	_	_
37421	forme	oral	NC	oral	NC	n=s|g=m	PREP(37417)	P
37422	delim		BLANK	BLANK	_	_	_	_
37423	forme	partant	VPR	partir	VPR	t=G	MOD(37415)	P
37424	delim		BLANK	BLANK	_	_	_	_
37425	forme	sur	P	sur	P	_	MOD(37423)	_
37426	delim		BLANK	BLANK	_	_	_	_
37427	forme	ses	DET	ses	DET	n=p|p=3|poss=s	DET(37429)	_
37428	delim		BLANK	BLANK	_	_	_	_
37429	forme	motivations	NC	motivation	NC	n=p|g=f	PREP(37425)	_
37430	delim		BLANK	BLANK	_	_	_	_
37431	delim	.	PONCT	.	_	_	_	_
37432	delim		BLANK	BLANK	_	_	_	_
37433	delim	§	DELIM	§	_	_	_	_
37434	delim		BLANK	BLANK	_	_	_	_
37435	forme	Elle	CLS	elle	CLS	n=s|g=f|p=3	SUJ(37439)	P
37436	delim		BLANK	BLANK	_	_	_	_
37437	forme	a	V	avoir	V	n=s|t=P|p=3	AUX_TPS(37439)	_
37438	delim		BLANK	BLANK	_	_	_	_
37439	forme	échoué	VPP	échouer	VPP	n=s|g=m|t=K	ROOT	_
37440	delim		BLANK	BLANK	_	_	_	_
37441	forme	à	P	à	P	_	MOD(37439)	P
37442	delim		BLANK	BLANK	_	_	_	_
37443	forme	ceux	PRO	ceux	PRO	n=p|g=m	PREP(37441)	_
37444	delim		BLANK	BLANK	_	_	_	_
37445	forme	de	P	de	P	_	MOD(37439)	_
37446	delim		BLANK	BLANK	_	_	_	_
37447	forme	l'	DET	le	DET	n=s	DET(37449)	_
37448	delim		BLANK	BLANK	_	_	_	_
37449	forme	école	NC	école	NC	n=s|g=f	PREP(37445)	_
37450	delim		BLANK	BLANK	_	_	_	_
37451	forme	d'	P	de	P	_	MOD(37439)	_
37452	delim		BLANK	BLANK	_	_	_	_
37453	forme	Amiens	NPP	Amiens	NPP	n=s|g=m	PREP(37451)	_
37454	delim		BLANK	BLANK	_	_	_	_
37455	delim	.	PONCT	.	_	_	_	_
37456	delim		BLANK	BLANK	_	_	_	_
37457	delim	§	DELIM	§	_	_	_	_
37458	delim		BLANK	BLANK	_	_	_	_
37459	forme	Les	DET	les	DET	n=p	DET(37461)	_
37460	delim		BLANK	BLANK	_	_	_	_
37461	forme	résultats	NC	résultat	NC	n=p|g=m	_()	_
37462	delim		BLANK	BLANK	_	_	_	_
37463	forme	des	P+D	de	P+D	n=p	DEP(37461)	_
37464	delim		BLANK	BLANK	_	_	_	_
37465	forme	autres	ADJ	autre	ADJ	n=p	MOD(37467)	_
37466	delim		BLANK	BLANK	_	_	_	_
37467	forme	écoles	NC	école	NC	n=p|g=f	PREP(37463)	_
37468	delim		BLANK	BLANK	_	_	_	_
37469	forme	Bayeux	NPP	Bayeux	NPP	n=s|g=m	MOD(37467)	P
37470	delim		BLANK	BLANK	_	_	_	_
37471	delim	,	PONCT	,	_	_	_	_
37472	delim		BLANK	BLANK	_	_	_	_
37473	forme	Saint	NPP	_	NPP	_	MOD(37467)	_
37474	delim		BLANK	BLANK	_	_	_	_
37475	forme	Lo	NPP	_	NPP	_	MOD(37467)	P
37476	delim		BLANK	BLANK	_	_	_	_
37477	delim	,	PONCT	,	_	_	_	_
37478	delim		BLANK	BLANK	_	_	_	_
37479	forme	Evreux	NPP	Evreux	NPP	n=s|g=m	MOD(37467)	_
37480	delim		BLANK	BLANK	_	_	_	_
37481	forme	,	PONCT	,	_	_	_	P
37482	delim		BLANK	BLANK	_	_	_	_
37483	forme	et	CC	et	CC	_	COORD(37461)	P
37484	delim		BLANK	BLANK	_	_	_	_
37485	forme	ne	ADV	ne	ADV	_	MOD(37495)	P
37486	delim		BLANK	BLANK	_	_	_	_
37487	forme	lui	CLO	lui	CLO	n=s|p=3	AFF(37495)	_
37488	delim		BLANK	BLANK	_	_	_	_
37489	forme	sont	V	être	V	n=p|t=P|p=3	AUX_TPS(37495)	_
37490	delim		BLANK	BLANK	_	_	_	_
37491	forme	pas	ADV	pas	ADV	_	MOD(37495)	_
37492	delim		BLANK	BLANK	_	_	_	_
37493	forme	encore	ADV	encore	ADV	_	MOD(37495)	_
37494	delim		BLANK	BLANK	_	_	_	_
37495	forme	parvenus	VPP	parvenir	VPP	n=p|g=m|t=K	DEP_COORD(37483)	_
37496	delim		BLANK	BLANK	_	_	_	_
37497	forme	et	CC	et	CC	_	COORD(37495)	_
37498	delim		BLANK	BLANK	_	_	_	_
37499	forme	il	CLS	il	CLS	n=s|g=m|p=3	SUJ(37503)	_
37500	delim		BLANK	BLANK	_	_	_	_
37501	forme	lui	CLO	lui	CLO	n=s|p=3	A_OBJ(37503)	_
37502	delim		BLANK	BLANK	_	_	_	_
37503	forme	reste	V	rester	V	n=s|t=P,S|p=1,3	DEP_COORD(37497)	_
37504	delim		BLANK	BLANK	_	_	_	_
37505	forme	à	P	à	P	_	MOD(37503)	_
37506	delim		BLANK	BLANK	_	_	_	_
37507	forme	passer	VINF	passer	VINF	t=W	PREP(37505)	_
37508	delim		BLANK	BLANK	_	_	_	_
37509	forme	les	DET	les	DET	n=p	DET(37511)	_
37510	delim		BLANK	BLANK	_	_	_	_
37511	forme	épreuves	NC	épreuve	NC	n=p|g=f	OBJ(37507)	_
37512	delim		BLANK	BLANK	_	_	_	_
37513	forme	de	P	de	P	_	DEP(37511)	P
37514	delim		BLANK	BLANK	_	_	_	_
37515	forme	sélections	NC	sélection	NC	n=p|g=f	PREP(37513)	_
37516	delim		BLANK	BLANK	_	_	_	_
37517	forme	à	P	à	P	_	MOD(37507)	_
37518	delim		BLANK	BLANK	_	_	_	_
37519	forme	Rennes	NPP	Rennes	NPP	n=s|g=m	PREP(37517)	_
37520	delim		BLANK	BLANK	_	_	_	_
37521	delim	.	PONCT	.	_	_	_	_
37522	delim		BLANK	BLANK	_	_	_	_
37523	delim	§	DELIM	§	_	_	_	_
37524	delim		BLANK	BLANK	_	_	_	_
37525	forme	ou	CC	ou	CC	_	ROOT	P
37526	delim		BLANK	BLANK	_	_	_	_
37527	forme	reprendre	VINF	reprendre	VINF	t=W	DEP_COORD(37525)	_
37528	delim		BLANK	BLANK	_	_	_	_
37529	forme	dans	P	dans	P	_	MOD(37527)	_
37530	delim		BLANK	BLANK	_	_	_	_
37531	forme	quelques	DET	quelques	DET	n=p	DET(37533)	_
37532	delim		BLANK	BLANK	_	_	_	_
37533	forme	années	NC	année	NC	n=p|g=f	PREP(37529)	_
37534	delim		BLANK	BLANK	_	_	_	_
37535	forme	une	DET	une	DET	n=s|g=f	DET(37539)	_
37536	delim		BLANK	BLANK	_	_	_	_
37537	forme	autre	ADJ	autre	ADJ	n=s	MOD(37539)	_
37538	delim		BLANK	BLANK	_	_	_	_
37539	forme	formation	NC	formation	NC	n=s|g=f	OBJ(37527)	_
37540	delim		BLANK	BLANK	_	_	_	_
37541	forme	qui	PROREL	qui	PROREL	n=s	SUJ(37547)	P
37542	delim		BLANK	BLANK	_	_	_	_
37543	forme	la	ADV	_	ADV	_	MOD(37547)	P
37544	delim		BLANK	BLANK	_	_	_	_
37545	forme	la	CLO	la	CLO	n=s|g=f|p=3	OBJ(37547)	P
37546	delim		BLANK	BLANK	_	_	_	_
37547	forme	rapprochera	V	rapprocher	V	n=s|t=F|p=3	MOD_REL(37539)	P
37548	delim		BLANK	BLANK	_	_	_	_
37549	forme	du	P+D	de	P+D	n=s|g=m	MOD(37547)	P
37550	delim		BLANK	BLANK	_	_	_	_
37551	forme	soin	NC	soin	NC	n=s|g=m	PREP(37549)	_
37552	delim		BLANK	BLANK	_	_	_	_
37553	forme	auprès	ADV	auprès	ADV	_	MOD(37551)	_
37554	delim		BLANK	BLANK	_	_	_	_
37555	forme	des	P+D	de	P+D	n=p	DEP(37551)	_
37556	delim		BLANK	BLANK	_	_	_	_
37557	forme	jeunes	ADJ	jeune	ADJ	n=p	MOD(37559)	_
37558	delim		BLANK	BLANK	_	_	_	_
37559	forme	enfants	NC	enfant	NC	n=p	PREP(37555)	_
37560	delim		BLANK	BLANK	_	_	_	_
37561	delim	.	PONCT	.	_	_	_	_
37562	delim		BLANK	BLANK	_	_	_	_
37563	delim	§	DELIM	§	_	_	_	_
37564	delim		BLANK	BLANK	_	_	_	_
37565	forme	Parrallélement	ADV	_	ADV	_	MOD(37567)	P
37566	delim		BLANK	BLANK	_	_	_	_
37567	forme	à	P	à	P	_	ROOT	_
37568	delim		BLANK	BLANK	_	_	_	_
37569	forme	ses	DET	ses	DET	n=p|p=3|poss=s	DET(37571)	_
37570	delim		BLANK	BLANK	_	_	_	_
37571	forme	études	NC	étude	NC	n=p|g=f	PREP(37567)	_
37572	delim		BLANK	BLANK	_	_	_	_
37573	forme	en	P	en	P	_	DEP(37571)	_
37574	delim		BLANK	BLANK	_	_	_	_
37575	forme	Prepa	NPP	_	NPP	_	PREP(37573)	_
37576	delim		BLANK	BLANK	_	_	_	_
37577	delim	,	PONCT	,	_	_	_	_
37578	delim		BLANK	BLANK	_	_	_	_
37579	forme	elle	CLS	elle	CLS	n=s|g=f|p=3	SUJ(37583)	_
37580	delim		BLANK	BLANK	_	_	_	_
37581	forme	a	V	avoir	V	n=s|t=P|p=3	AUX_TPS(37583)	_
37582	delim		BLANK	BLANK	_	_	_	_
37583	forme	travaillllé	VPP	_	VPP	_	MOD(37567)	_
37584	delim		BLANK	BLANK	_	_	_	_
37585	forme	en	P	en	P	_	MOD(37583)	P
37586	delim		BLANK	BLANK	_	_	_	_
37587	forme	tant	ADV	tant	ADV	_	MOD(37585)	_
37588	delim		BLANK	BLANK	_	_	_	_
37589	forme	qu'	CS	que	CS	_	MOD(37583)	_
37590	delim		BLANK	BLANK	_	_	_	_
37591	forme	animatrice	NC	animateur	NC	n=s|g=f	_()	_
37592	delim		BLANK	BLANK	_	_	_	_
37593	forme	au	P+D	à	P+D	n=s|g=m	DEP(37591)	_
37594	delim		BLANK	BLANK	_	_	_	_
37595	forme	centre	NC	centre	NC	n=s|g=m	PREP(37593)	_
37596	delim		BLANK	BLANK	_	_	_	_
37597	forme	aéré	VPP	aérer	VPP	n=s|g=m|t=K	MOD(37595)	_
37598	delim		BLANK	BLANK	_	_	_	_
37599	forme	de	P	de	P	_	MOD(37597)	_
37600	delim		BLANK	BLANK	_	_	_	_
37601	forme	Bayeux	NPP	Bayeux	NPP	n=s|g=m	PREP(37599)	_
37602	delim		BLANK	BLANK	_	_	_	_
37603	delim	.	PONCT	.	_	_	_	_
37604	delim		BLANK	BLANK	_	_	_	_
37605	delim	§	DELIM	§	_	_	_	_
37606	delim		BLANK	BLANK	_	_	_	_
37607	forme	,	PONCT	,	_	_	_	P
