#Num	#Type	#Forme	#POS	#Lemme	#POS	#MORPH	#REL(ID_Gouv)	#PAUSE
63630	delim	 	BLANK	BLANK	_	_	_	_
63631	forme	les	DET	les	DET	n=p	DET(63637)	_
63632	delim	 	BLANK	BLANK	_	_	_	_
63633	forme	trois	ADJ	trois	ADJ	s=card|n=p	MOD(63637)	_
63634	delim	 	BLANK	BLANK	_	_	_	_
63635	forme	premières	ADJ	premier	ADJ	n=p|g=f	MOD(63637)	_
63636	delim	 	BLANK	BLANK	_	_	_	_
63637	forme	questions	NC	question	NC	n=p|g=f	SUJ(63641)	_
63638	delim	 	BLANK	BLANK	_	_	_	_
63639	forme	se	CLR	se	CLR	n=p,s|p=3	AFF(63641)	_
63640	delim	 	BLANK	BLANK	_	_	_	_
63641	forme	rapportent	V	rapporter	V	n=p|t=P,S|p=3	SUB(63629)	_
63642	delim	 	BLANK	BLANK	_	_	_	_
63643	forme	à	P	à	P	_	MOD(63641)	_
63644	delim	 	BLANK	BLANK	_	_	_	_
63645	forme	la	DET	la	DET	n=s|g=f	DET(63647)	_
63646	delim	 	BLANK	BLANK	_	_	_	_
63647	forme	dernière	ADJ	dernier	ADJ	n=s|g=f	PREP(63643)	_
63648	delim	 	BLANK	BLANK	_	_	_	_
63649	forme	.	PONCT	.	_	_	_	P
63650	delim	 	BLANK	BLANK	_	_	_	_
63651	delim	§	DELIM	§	_	_	_	_
63652	delim	 	BLANK	BLANK	_	_	_	_
63653	forme	c	NPP	_	NPP	_	SUJ(63665)	P
63654	delim	 	BLANK	BLANK	_	_	_	_
63655	forme	Car	NPP	_	NPP	_	MOD(63653)	P
63656	delim	 	BLANK	BLANK	_	_	_	_
63657	forme	sans	P	sans	P	_	DEP(63653)	P
63658	delim	 	BLANK	BLANK	_	_	_	_
63659	forme	connaissances	NC	connaissance	NC	n=p|g=f	PREP(63657)	P
63660	delim	 	BLANK	BLANK	_	_	_	_
63661	forme	on	CLS	on	CLS	n=s|p=3	SUJ(63665)	_
63662	delim	 	BLANK	BLANK	_	_	_	_
63663	forme	ne	ADV	ne	ADV	_	MOD(63665)	_
63664	delim	 	BLANK	BLANK	_	_	_	_
63665	forme	deviendra	V	devenir	V	n=s|t=F|p=3	ROOT	_
63666	delim	 	BLANK	BLANK	_	_	_	_
63667	forme	jamais	ADV	jamais	ADV	_	MOD(63665)	_
63668	delim	 	BLANK	BLANK	_	_	_	_
63669	forme	philosophe	NC	philosophe	NC	n=s	OBJ(63665)	_
63670	delim	 	BLANK	BLANK	_	_	_	_
63671	delim	,	PONCT	,	_	_	_	_
63672	delim	 	BLANK	BLANK	_	_	_	_
63673	forme	mais	CC	mais	CC	_	COORD(63665)	P
63674	delim	 	BLANK	BLANK	_	_	_	_
63675	forme	jamais	ADV	jamais	ADV	_	MOD(63677)	_
63676	delim	 	BLANK	BLANK	_	_	_	_
63677	forme	non	ADV	non	ADV	_	MOD(63687)	_
63678	delim	 	BLANK	BLANK	_	_	_	_
63679	forme	plus	ADV	plus	ADV	_	MOD(63687)	_
63680	delim	 	BLANK	BLANK	_	_	_	_
63681	forme	les	DET	les	DET	n=p	DET(63683)	_
63682	delim	 	BLANK	BLANK	_	_	_	_
63683	forme	connaissances	NC	connaissance	NC	n=p|g=f	SUJ(63687)	_
63684	delim	 	BLANK	BLANK	_	_	_	_
63685	forme	ne	ADV	ne	ADV	_	MOD(63687)	P
63686	delim	 	BLANK	BLANK	_	_	_	_
63687	forme	suffiront	V	suffire	V	n=p|t=F|p=3	DEP_COORD(63673)	_
63688	delim	 	BLANK	BLANK	_	_	_	_
63689	forme	àfaire	ADV	_	ADV	_	MOD(63687)	_
63690	delim	 	BLANK	BLANK	_	_	_	_
63691	forme	un	DET	un	DET	n=s|g=m	DET(63693)	_
63692	delim	 	BLANK	BLANK	_	_	_	_
63693	forme	philosophe	NC	philosophe	NC	n=s	OBJ(63687)	_
63694	delim	 	BLANK	BLANK	_	_	_	_
63695	forme	,	PONCT	,	_	_	_	P
63696	delim	 	BLANK	BLANK	_	_	_	_
63697	forme	si	CS	si	CS	_	MOD(63687)	_
63698	delim	 	BLANK	BLANK	_	_	_	_
63699	forme	ne	ADV	ne	ADV	_	MOD(63701)	_
63700	delim	 	BLANK	BLANK	_	_	_	_
63701	forme	vient	V	venir	V	n=s|t=P|p=3	SUB(63697)	_
63702	delim	 	BLANK	BLANK	_	_	_	_
63703	forme	s'	CLR	se	CLR	n=p,s|p=3	AFF(63707)	_
63704	delim	 	BLANK	BLANK	_	_	_	_
63705	forme	y	CLO	y	CLO	_	A_OBJ(63707)	_
63706	delim	 	BLANK	BLANK	_	_	_	_
63707	forme	ajouter	VINF	ajouter	VINF	t=W	OBJ(63701)	_
63708	delim	 	BLANK	BLANK	_	_	_	_
63709	forme	une	DET	une	DET	n=s|g=f	DET(63711)	_
63710	delim	 	BLANK	BLANK	_	_	_	_
63711	forme	harmonisation	NC	harmonisation	NC	n=s|g=f	OBJ(63707)	_
63712	delim	 	BLANK	BLANK	_	_	_	_
63713	forme	convenable	ADJ	convenable	ADJ	n=s	MOD(63711)	_
63714	delim	 	BLANK	BLANK	_	_	_	_
63715	forme	de	P	de	P	_	MOD(63707)	P
63716	delim	 	BLANK	BLANK	_	_	_	_
63717	forme	tous	ADJ	tout	ADJ	n=p|g=m	MOD(63721)	_
63718	delim	 	BLANK	BLANK	_	_	_	_
63719	forme	les	DET	les	DET	n=p	DET(63721)	_
63720	delim	 	BLANK	BLANK	_	_	_	_
63721	forme	savoirs	NC	savoir	NC	n=p|g=m	PREP(63715)	_
63722	delim	 	BLANK	BLANK	_	_	_	_
63723	forme	et	CC	et	CC	_	COORD(63715)	P
63724	delim	 	BLANK	BLANK	_	_	_	_
63725	forme	de	P	de	P	_	DEP_COORD(63723)	_
63726	delim	 	BLANK	BLANK	_	_	_	_
63727	forme	toutes	ADJ	tout	ADJ	n=p|g=f	MOD(63731)	_
63728	delim	 	BLANK	BLANK	_	_	_	_
63729	forme	les	DET	les	DET	n=p	DET(63731)	_
63730	delim	 	BLANK	BLANK	_	_	_	_
63731	forme	habiletés	NC	habileté	NC	n=p|g=f	PREP(63725)	_
63732	delim	 	BLANK	BLANK	_	_	_	_
63733	forme	jointes	VPP	joindre	VPP	n=p|g=f|t=K	MOD(63731)	P
63734	delim	 	BLANK	BLANK	_	_	_	_
63735	forme	à	P	à	P	_	MOD(63733)	_
63736	delim	 	BLANK	BLANK	_	_	_	_
63737	forme	l'	DET	le	DET	n=s	DET(63739)	_
63738	delim	 	BLANK	BLANK	_	_	_	_
63739	forme	intelligence	NC	intelligence	NC	n=s|g=f	PREP(63735)	_
63740	delim	 	BLANK	BLANK	_	_	_	_
63741	forme	de	P	de	P	_	MOD(63733)	_
63742	delim	 	BLANK	BLANK	_	_	_	_
63743	forme	leur	DET	leur	DET	n=s|p=3|poss=p	DET(63745)	_
63744	delim	 	BLANK	BLANK	_	_	_	_
63745	forme	accord	NC	accord	NC	n=s|g=m	PREP(63741)	_
63746	delim	 	BLANK	BLANK	_	_	_	_
63747	forme	avec	P	avec	P	_	MOD(63733)	P
63748	delim	 	BLANK	BLANK	_	_	_	_
63749	forme	les	DET	les	DET	n=p	DET(63751)	_
63750	delim	 	BLANK	BLANK	_	_	_	_
63751	forme	buts	NC	but	NC	n=p|g=m	PREP(63747)	_
63752	delim	 	BLANK	BLANK	_	_	_	_
63753	forme	les	DET	les	DET	n=p	DET(63757)	_
63754	delim	 	BLANK	BLANK	_	_	_	_
63755	forme	plus	ADV	plus	ADV	_	MOD(63757)	_
63756	delim	 	BLANK	BLANK	_	_	_	_
63757	forme	élevés	ADJ	élever	ADJ	n=p|g=m|t=K	MOD(63733)	_
63758	delim	 	BLANK	BLANK	_	_	_	_
63759	forme	de	P	de	P	_	MOD(63733)	_
63760	delim	 	BLANK	BLANK	_	_	_	_
63761	forme	la	DET	la	DET	n=s|g=f	DET(63763)	_
63762	delim	 	BLANK	BLANK	_	_	_	_
63763	forme	raison	NC	raison	NC	n=s|g=f	PREP(63759)	_
63764	delim	 	BLANK	BLANK	_	_	_	_
63765	forme	humaine	ADJ	humain	ADJ	n=s|g=f	MOD(63763)	_
63766	delim	 	BLANK	BLANK	_	_	_	_
63767	forme	.	PONCT	.	_	_	_	P
63768	delim	 	BLANK	BLANK	_	_	_	_
63769	delim	§	DELIM	§	_	_	_	_
63770	delim	 	BLANK	BLANK	_	_	_	_
63771	forme	De	P	de	P	_	_()	P
63772	delim	 	BLANK	BLANK	_	_	_	_
63773	forme	façon	NC	façon	NC	n=s|g=f	PREP(63771)	_
63774	delim	 	BLANK	BLANK	_	_	_	_
63775	forme	générale	ADJ	général	ADJ	n=s|g=f	MOD(63773)	_
63776	delim	 	BLANK	BLANK	_	_	_	_
63777	forme	,	PONCT	,	_	_	_	P
63778	delim	 	BLANK	BLANK	_	_	_	_
63779	forme	nul	DET	nul	DET	n=s|g=m	DET(63781)	_
63780	delim	 	BLANK	BLANK	_	_	_	_
63781	forme	n	NC	_	NC	_	_()	_
63782	delim	 	BLANK	BLANK	_	_	_	_
63783	forme	eput	NPP	_	NPP	_	MOD(63781)	_
63784	delim	 	BLANK	BLANK	_	_	_	_
63785	forme	se	CLR	se	CLR	n=p,s|p=3	_()	_
63786	delim	 	BLANK	BLANK	_	_	_	_
63787	forme	nommer	VINF	nommer	VINF	t=W	_()	_
63788	delim	 	BLANK	BLANK	_	_	_	_
63789	forme	philosophe	NC	philosophe	NC	n=s	OBJ(63787)	_
63790	delim	 	BLANK	BLANK	_	_	_	_
63791	forme	s'	CLR	se	CLR	n=p,s|p=3	_()	P
63792	delim	 	BLANK	BLANK	_	_	_	_
63793	forme	il	CLS	il	CLS	n=s|g=m|p=3	SUJ(63797)	_
63794	delim	 	BLANK	BLANK	_	_	_	_
63795	forme	ne	ADV	ne	ADV	_	MOD(63797)	_
63796	delim	 	BLANK	BLANK	_	_	_	_
63797	forme	peut	V	pouvoir	V	n=s|t=P|p=3	_()	_
63798	delim	 	BLANK	BLANK	_	_	_	_
63799	forme	philosopher	VINF	philosopher	VINF	t=W	OBJ(63797)	_
63800	delim	 	BLANK	BLANK	_	_	_	_
63801	forme	.	PONCT	.	_	_	_	P
63802	delim	 	BLANK	BLANK	_	_	_	_
63803	delim	§	DELIM	§	_	_	_	_
63804	delim	 	BLANK	BLANK	_	_	_	_
63805	forme	Mais	CC	mais	CC	_	ROOT	_
63806	delim	 	BLANK	BLANK	_	_	_	_
63807	forme	on	CLS	on	CLS	n=s|p=3	SUJ(63811)	_
63808	delim	 	BLANK	BLANK	_	_	_	_
63809	forme	n'	ADV	ne	ADV	_	MOD(63811)	_
63810	delim	 	BLANK	BLANK	_	_	_	_
63811	forme	apprend	V	apprendre	V	n=s|t=P|p=3	DEP_COORD(63805)	_
63812	delim	 	BLANK	BLANK	_	_	_	_
63813	forme	à	P	à	P	_	MOD(63811)	_
63814	delim	 	BLANK	BLANK	_	_	_	_
63815	forme	philosopher	VINF	philosopher	VINF	t=W	PREP(63813)	_
63816	delim	 	BLANK	BLANK	_	_	_	_
63817	forme	que	CS	que	CS	_	MOD(63811)	_
63818	delim	 	BLANK	BLANK	_	_	_	_
63819	forme	par	P	par	P	_	MOD(63839)	_
63820	delim	 	BLANK	BLANK	_	_	_	_
63821	forme	l'	DET	le	DET	n=s	DET(63823)	_
63822	delim	 	BLANK	BLANK	_	_	_	_
63823	forme	exercice	NC	exercice	NC	n=s|g=m	PREP(63819)	_
63824	delim	 	BLANK	BLANK	_	_	_	_
63825	forme	et	CC	et	CC	_	COORD(63819)	P
63826	delim	 	BLANK	BLANK	_	_	_	_
63827	forme	par	P	par	P	_	DEP_COORD(63825)	_
63828	delim	 	BLANK	BLANK	_	_	_	_
63829	forme	l'	DET	le	DET	n=s	DET(63831)	_
63830	delim	 	BLANK	BLANK	_	_	_	_
63831	forme	usage	NC	usage	NC	n=s|g=m	PREP(63827)	_
63832	delim	 	BLANK	BLANK	_	_	_	_
63833	forme	qu'	PROREL	que	PROREL	_	MOD(63839)	_
63834	delim	 	BLANK	BLANK	_	_	_	_
63835	forme	on	CLS	on	CLS	n=s|p=3	SUJ(63839)	_
63836	delim	 	BLANK	BLANK	_	_	_	_
63837	forme	fait	V	faire	V	n=s|t=P|p=3	AUX_TPS(63839)	_
63838	delim	 	BLANK	BLANK	_	_	_	_
63839	forme	soi	VPP	_	VPP	_	SUB(63817)	_
63840	delim	 	BLANK	BLANK	_	_	_	_
63841	delim	-	PONCT	-	_	_	_	_
63842	delim	 	BLANK	BLANK	_	_	_	_
63843	forme	eme	NC	_	NC	_	OBJ(63839)	_
63844	delim	 	BLANK	BLANK	_	_	_	_
63845	forme	de	P	de	P	_	MOD(63839)	_
63846	delim	 	BLANK	BLANK	_	_	_	_
63847	forme	sa	DET	sa	DET	n=s|g=f|p=3|poss=s	DET(63851)	_
63848	delim	 	BLANK	BLANK	_	_	_	_
63849	forme	propre	ADJ	propre	ADJ	n=s	MOD(63851)	_
63850	delim	 	BLANK	BLANK	_	_	_	_
63851	forme	raison	NC	raison	NC	n=s|g=f	PREP(63845)	_
63852	delim	 	BLANK	BLANK	_	_	_	_
63853	forme	.	PONCT	.	_	_	_	P
63854	delim	 	BLANK	BLANK	_	_	_	_
63855	delim	§	DELIM	§	_	_	_	_
63856	delim	 	BLANK	BLANK	_	_	_	_
63857	forme	Comment	ADVWH	comment	ADVWH	_	MOD(63865)	P
63858	delim	 	BLANK	BLANK	_	_	_	_
63859	forme	la	DET	la	DET	n=s|g=f	DET(63861)	P
63860	delim	 	BLANK	BLANK	_	_	_	_
63861	forme	philosophie	NC	philosophie	NC	n=s|g=f	SUJ(63865)	_
63862	delim	 	BLANK	BLANK	_	_	_	_
63863	forme	se	CLR	se	CLR	n=p,s|p=3	AFF(63865)	_
63864	delim	 	BLANK	BLANK	_	_	_	_
63865	forme	pourrait	V	pouvoir	V	n=s|t=C|p=3	ROOT	_
63866	delim	 	BLANK	BLANK	_	_	_	_
63867	forme	#NAME?	PRO	elle	PRO	n=s|g=f|p=3	OBJ(63865)	_
63868	delim	 	BLANK	BLANK	_	_	_	_
63869	forme	,	PONCT	,	_	_	_	P
63870	delim	 	BLANK	BLANK	_	_	_	_
63871	forme	meme	ADV	_	ADV	_	MOD(63873)	_
63872	delim	 	BLANK	BLANK	_	_	_	_
63873	forme	à	P	à	P	_	MOD(63865)	_
63874	delim	 	BLANK	BLANK	_	_	_	_
63875	forme	proprement	ADV	_	ADV	_	MOD(63877)	_
63876	delim	 	BLANK	BLANK	_	_	_	_
63877	forme	parler	VINF	parler	VINF	t=W	PREP(63873)	_
63878	delim	 	BLANK	BLANK	_	_	_	_
63879	forme	,	PONCT	,	_	_	_	P
63880	delim	 	BLANK	BLANK	_	_	_	_
63881	forme	apprendre	VINF	apprendre	VINF	t=W	OBJ(63877)	_
63882	delim	 	BLANK	BLANK	_	_	_	_
63883	delim	?	PONCT	?	_	_	_	_
63884	delim	 	BLANK	BLANK	_	_	_	_
63885	delim	§	DELIM	§	_	_	_	_
63886	delim	 	BLANK	BLANK	_	_	_	_
63887	forme	En	P	en	P	_	MOD(63895)	P
63888	delim	 	BLANK	BLANK	_	_	_	_
63889	forme	philosophie	NC	philosophie	NC	n=s|g=f	PREP(63887)	_
63890	delim	 	BLANK	BLANK	_	_	_	_
63891	forme	chaque	DET	chaque	DET	n=s	DET(63893)	_
63892	delim	 	BLANK	BLANK	_	_	_	_
63893	forme	penseur	NC	penseur	NC	n=s|g=m	SUJ(63895)	_
63894	delim	 	BLANK	BLANK	_	_	_	_
63895	forme	batit	V	_	V	_	ROOT	_
63896	delim	 	BLANK	BLANK	_	_	_	_
63897	forme	son	DET	son	DET	n=s|g=m|p=3|poss=s	DET(63899)	_
63898	delim	 	BLANK	BLANK	_	_	_	_
63899	forme	oeuvre	NC	oeuvre	NC	n=s	OBJ(63895)	_
63900	delim	 	BLANK	BLANK	_	_	_	_
63901	forme	pour	P	pour	P	_	MOD(63895)	P
63902	delim	 	BLANK	BLANK	_	_	_	_
63903	forme	ainsi	ADV	ainsi	ADV	_	MOD(63905)	_
63904	delim	 	BLANK	BLANK	_	_	_	_
63905	forme	dire	VINF	dire	VINF	t=W	PREP(63901)	_
63906	delim	 	BLANK	BLANK	_	_	_	_
63907	forme	sur	P	sur	P	_	MOD(63905)	_
63908	delim	 	BLANK	BLANK	_	_	_	_
63909	forme	les	DET	les	DET	n=p	DET(63911)	_
63910	delim	 	BLANK	BLANK	_	_	_	_
63911	forme	ruines	NC	ruine	NC	n=p|g=f	PREP(63907)	_
63912	delim	 	BLANK	BLANK	_	_	_	_
63913	forme	d'	P	de	P	_	MOD(63905)	_
63914	delim	 	BLANK	BLANK	_	_	_	_
63915	forme	une	DET	une	DET	n=s|g=f	DET(63917)	_
63916	delim	 	BLANK	BLANK	_	_	_	_
63917	forme	autre	ADJ	autre	ADJ	n=s	PREP(63913)	_
63918	delim	 	BLANK	BLANK	_	_	_	_
63919	forme	;	PONCT	;	_	_	_	P
63920	delim	 	BLANK	BLANK	_	_	_	_
63921	forme	mais	CC	mais	CC	_	COORD(63895)	_
63922	delim	 	BLANK	BLANK	_	_	_	_
63923	forme	jamais	ADV	jamais	ADV	_	MOD(63925)	_
63924	delim	 	BLANK	BLANK	_	_	_	_
63925	forme	aucune	PRO	aucun	PRO	n=s|g=f	DEP_COORD(63921)	_
63926	delim	 	BLANK	BLANK	_	_	_	_
63927	forme	n'	ADV	ne	ADV	_	MOD(63925)	P
63928	delim	 	BLANK	BLANK	_	_	_	_
63929	forme	est	V	être	V	n=s|t=P|p=3	AUX_TPS(63931)	_
63930	delim	 	BLANK	BLANK	_	_	_	_
63931	forme	parvenue	VPP	parvenir	VPP	n=s|g=f|t=K	MOD(63925)	_
63932	delim	 	BLANK	BLANK	_	_	_	_
63933	forme	à	P	à	P	_	MOD(63931)	_
63934	delim	 	BLANK	BLANK	_	_	_	_
63935	forme	devenir	VINF	devenir	VINF	t=W	PREP(63933)	_
63936	delim	 	BLANK	BLANK	_	_	_	_
63937	forme	inébranlable	ADJ	inébranlable	ADJ	n=s	_()	_
63938	delim	 	BLANK	BLANK	_	_	_	_
63939	forme	en	P	en	P	_	MOD(63937)	_
63940	delim	 	BLANK	BLANK	_	_	_	_
63941	forme	toutes	ADJ	tout	ADJ	n=p|g=f	MOD(63945)	_
63942	delim	 	BLANK	BLANK	_	_	_	_
63943	forme	ses	DET	ses	DET	n=p|p=3|poss=s	DET(63945)	_
63944	delim	 	BLANK	BLANK	_	_	_	_
63945	forme	parties	NC	partie	NC	n=p|g=f	PREP(63939)	_
63946	delim	 	BLANK	BLANK	_	_	_	_
63947	forme	.	PONCT	.	_	_	_	P
63948	delim	 	BLANK	BLANK	_	_	_	_
63949	delim	§	DELIM	§	_	_	_	_
63950	delim	 	BLANK	BLANK	_	_	_	_
63951	forme	De	P	de	P	_	MOD(63955)	_
63952	delim	 	BLANK	BLANK	_	_	_	_
63953	forme	là	ADV	là	ADV	_	MOD(63955)	_
63954	delim	 	BLANK	BLANK	_	_	_	_
63955	forme	vient	V	venir	V	n=s|t=P|p=3	ROOT	_
63956	delim	 	BLANK	BLANK	_	_	_	_
63957	forme	qu'	CS	que	CS	_	MOD(63955)	_
63958	delim	 	BLANK	BLANK	_	_	_	_
63959	forme	on	CLS	on	CLS	n=s|p=3	SUJ(63963)	_
63960	delim	 	BLANK	BLANK	_	_	_	_
63961	forme	ne	ADV	ne	ADV	_	MOD(63963)	_
63962	delim	 	BLANK	BLANK	_	_	_	_
63963	forme	peut	V	pouvoir	V	n=s|t=P|p=3	SUB(63957)	_
63964	delim	 	BLANK	BLANK	_	_	_	_
63965	forme	apprendre	VINF	apprendre	VINF	t=W	OBJ(63963)	_
63966	delim	 	BLANK	BLANK	_	_	_	_
63967	forme	à	P	à	P	_	MOD(63965)	P
63968	delim	 	BLANK	BLANK	_	_	_	_
63969	forme	fond	NC	fond	NC	n=s|g=m	PREP(63967)	_
63970	delim	 	BLANK	BLANK	_	_	_	_
63971	forme	la	DET	la	DET	n=s|g=f	DET(63973)	_
63972	delim	 	BLANK	BLANK	_	_	_	_
63973	forme	philosophie	NC	philosophie	NC	n=s|g=f	OBJ(63965)	_
63974	delim	 	BLANK	BLANK	_	_	_	_
63975	forme	puisqu'	CS	puisque	CS	_	MOD(63963)	_
63976	delim	 	BLANK	BLANK	_	_	_	_
63977	forme	elle	CLS	elle	CLS	n=s|g=f|p=3	SUJ(63981)	_
63978	delim	 	BLANK	BLANK	_	_	_	_
63979	forme	n'	ADV	ne	ADV	_	MOD(63981)	_
63980	delim	 	BLANK	BLANK	_	_	_	_
63981	forme	existe	V	exister	V	n=s|t=P,S|p=1,3	SUB(63975)	_
63982	delim	 	BLANK	BLANK	_	_	_	_
63983	forme	pas	ADV	pas	ADV	_	MOD(63981)	_
63984	delim	 	BLANK	BLANK	_	_	_	_
63985	forme	encore	ADV	encore	ADV	_	MOD(63981)	_
63986	delim	 	BLANK	BLANK	_	_	_	_
63987	forme	.	PONCT	.	_	_	_	P
63988	delim	 	BLANK	BLANK	_	_	_	_
63989	delim	§	DELIM	§	_	_	_	_
63990	delim	 	BLANK	BLANK	_	_	_	_
63991	forme	Mais	CC	mais	CC	_	ROOT	P
63992	delim	 	BLANK	BLANK	_	_	_	_
63993	forme	à	P	à	P	_	MOD(64027)	_
63994	delim	 	BLANK	BLANK	_	_	_	_
63995	forme	supposer	VINF	supposer	VINF	t=W	PREP(63993)	_
63996	delim	 	BLANK	BLANK	_	_	_	_
63997	forme	eme	ADV	_	ADV	_	MOD(63995)	_
63998	delim	 	BLANK	BLANK	_	_	_	_
63999	forme	qu'	CS	que	CS	_	MOD(63995)	_
64000	delim	 	BLANK	BLANK	_	_	_	_
64001	forme	il	CLS	il	CLS	n=s|g=m|p=3	SUJ(64023)	_
64002	delim	 	BLANK	BLANK	_	_	_	_
64003	forme	en	P	en	P	_	MOD(64023)	_
64004	delim	 	BLANK	BLANK	_	_	_	_
64005	forme	existat	NC	_	NC	_	PREP(64003)	_
64006	delim	 	BLANK	BLANK	_	_	_	_
64007	forme	une	DET	une	DET	n=s|g=f	DET(64009)	_
64008	delim	 	BLANK	BLANK	_	_	_	_
64009	forme	effectivement	NC	_	NC	_	SUJ(64023)	_
64010	delim	 	BLANK	BLANK	_	_	_	_
64011	forme	,	PONCT	,	_	_	_	P
64012	delim	 	BLANK	BLANK	_	_	_	_
64013	forme	nul	ADJ	nul	ADJ	n=s|g=m	MOD(64009)	_
64014	delim	 	BLANK	BLANK	_	_	_	_
64015	forme	de	P	de	P	_	DEP(64009)	_
64016	delim	 	BLANK	BLANK	_	_	_	_
64017	forme	ceux	PRO	ceux	PRO	n=p|g=m	PREP(64015)	_
64018	delim	 	BLANK	BLANK	_	_	_	_
64019	forme	qui	PROREL	qui	PROREL	n=s	SUJ(64023)	_
64020	delim	 	BLANK	BLANK	_	_	_	_
64021	forme	l'	CLO	le	CLO	n=s|p=3	OBJ(64023)	_
64022	delim	 	BLANK	BLANK	_	_	_	_
64023	forme	apprendraient	V	apprendre	V	n=p|t=C|p=3	SUB(63999)	_
64024	delim	 	BLANK	BLANK	_	_	_	_
64025	forme	ne	ADV	ne	ADV	_	MOD(64023)	_
64026	delim	 	BLANK	BLANK	_	_	_	_
64027	forme	pourrait	V	pouvoir	V	n=s|t=C|p=3	DEP_COORD(63991)	_
64028	delim	 	BLANK	BLANK	_	_	_	_
64029	forme	se	CLR	se	CLR	n=p,s|p=3	AFF(64031)	_
64030	delim	 	BLANK	BLANK	_	_	_	_
64031	forme	dire	VINF	dire	VINF	t=W	OBJ(64027)	_
64032	delim	 	BLANK	BLANK	_	_	_	_
64033	forme	philosophe	NC	philosophe	NC	n=s	OBJ(64031)	_
64034	delim	 	BLANK	BLANK	_	_	_	_
64035	forme	,	PONCT	,	_	_	_	P
64036	delim	 	BLANK	BLANK	_	_	_	_
64037	forme	car	CS	car	CS	_	MOD(64027)	_
64038	delim	 	BLANK	BLANK	_	_	_	_
64039	forme	la	DET	la	DET	n=s|g=f	DET(64041)	_
64040	delim	 	BLANK	BLANK	_	_	_	_
64041	forme	connaissance	NC	connaissance	NC	n=s|g=f	SUJ(64051)	_
64042	delim	 	BLANK	BLANK	_	_	_	_
64043	forme	qu'	PROREL	que	PROREL	_	OBJ(64051)	_
64044	delim	 	BLANK	BLANK	_	_	_	_
64045	forme	il	CLS	il	CLS	n=s|g=m|p=3	SUJ(64051)	_
64046	delim	 	BLANK	BLANK	_	_	_	_
64047	forme	en	CLO	en	CLO	_	OBJ(64051)	_
64048	delim	 	BLANK	BLANK	_	_	_	_
64049	forme	aurait	V	avoir	V	n=s|t=C|p=3	MOD(64051)	_
64050	delim	 	BLANK	BLANK	_	_	_	_
64051	forme	demeurerait	V	demeurer	V	n=s|t=C|p=3	SUB(64037)	_
64052	delim	 	BLANK	BLANK	_	_	_	_
64053	forme	subjectivement	ADV	_	ADV	_	MOD(64051)	P
64054	delim	 	BLANK	BLANK	_	_	_	_
64055	forme	historique	ADJ	historique	ADJ	n=s	ATS(64051)	_
64056	delim	 	BLANK	BLANK	_	_	_	_
64057	forme	.	PONCT	.	_	_	_	P
64058	delim	 	BLANK	BLANK	_	_	_	_
64059	delim	§	DELIM	§	_	_	_	_
64060	delim	 	BLANK	BLANK	_	_	_	_
64061	forme	Il	CLS	il	CLS	n=s|g=m|p=3	SUJ(64065)	P
64062	delim	 	BLANK	BLANK	_	_	_	_
64063	forme	en	CLO	en	CLO	_	AFF(64065)	_
64064	delim	 	BLANK	BLANK	_	_	_	_
64065	forme	va	V	aller	V	n=s|t=P|p=3	ROOT	_
64066	delim	 	BLANK	BLANK	_	_	_	_
64067	forme	autrement	ADV	_	ADV	_	MOD(64065)	_
64068	delim	 	BLANK	BLANK	_	_	_	_
64069	forme	en	P	en	P	_	MOD(64065)	_
64070	delim	 	BLANK	BLANK	_	_	_	_
64071	forme	mathématiques	NC	mathématique	NC	n=p|g=f	PREP(64069)	_
64072	delim	 	BLANK	BLANK	_	_	_	_
64073	forme	.	PONCT	.	_	_	_	P
64074	delim	 	BLANK	BLANK	_	_	_	_
64075	delim	§	DELIM	§	_	_	_	_
64076	delim	 	BLANK	BLANK	_	_	_	_
64077	forme	Cette	DET	cette	DET	n=s|g=f	DET(64079)	_
64078	delim	 	BLANK	BLANK	_	_	_	_
64079	forme	science	NC	science	NC	n=s|g=f	SUJ(64081)	_
64080	delim	 	BLANK	BLANK	_	_	_	_
64081	forme	peut	V	pouvoir	V	n=s|t=P|p=3	ROOT	_
64082	delim	 	BLANK	BLANK	_	_	_	_
64083	forme	,	PONCT	,	_	_	_	P
64084	delim	 	BLANK	BLANK	_	_	_	_
64085	forme	dans	P	dans	P	_	MOD(64081)	_
64086	delim	 	BLANK	BLANK	_	_	_	_
64087	forme	une	DET	une	DET	n=s|g=f	DET(64091)	_
64088	delim	 	BLANK	BLANK	_	_	_	_
64089	forme	certaine	ADJ	certain	ADJ	n=s|g=f	MOD(64091)	_
64090	delim	 	BLANK	BLANK	_	_	_	_
64091	forme	mesure	NC	mesure	NC	n=s|g=f	PREP(64085)	_
64092	delim	 	BLANK	BLANK	_	_	_	_
64093	delim	,	PONCT	,	_	_	_	_
64094	delim	 	BLANK	BLANK	_	_	_	_
64095	forme	etre	ADV	_	ADV	_	MOD(64097)	_
64096	delim	 	BLANK	BLANK	_	_	_	_
64097	forme	apprise	VPP	apprendre	VPP	n=s|g=f|t=K	MOD(64091)	_
64098	delim	 	BLANK	BLANK	_	_	_	_
64099	forme	;	PONCT	;	_	_	_	P
64100	delim	 	BLANK	BLANK	_	_	_	_
64101	forme	car	CS	car	CS	_	MOD(64081)	P
